,name,github_id,labels,category,homepage,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,pypi_id,pypi_url,pypi_monthly_downloads,doc_url,trending,updated_github_id,conda_id,conda_url,conda_latest_release_published_at,conda_total_downloads,home_page,docs_url,update_at,gitlab_id,gitlab_url
11,O3DE for Robotics,o3de/o3de,[],robotics,https://o3de.org/,https://github.com/o3de/o3de,MIT and Apache-2,2021-04-05 06:38:18,2026-01-21 08:41:04,2026-01-21 08:41:04,26719.0,72.0,2389.0,146.0,11069.0,3396.0,4524.0,8906.0,2025-12-09 17:48:39,2510.1,11103.0,205.0,18.0,Open 3D Engine (O3DE) is an Apache 2.0-licensed multi-platform 3D engine that enables developers and content creators..,,,329.0,29,True,1.0,,,,,,,,,,,,,,,
12,Atom,o3de/o3de,[],render,https://docs.o3de.org/docs/atom-guide/,https://github.com/o3de/o3de,Apache-2.0 and MIT,2021-04-05 06:38:18,2026-01-21 08:41:04,2026-01-21 08:41:04,26719.0,72.0,2389.0,146.0,11069.0,3396.0,4524.0,8906.0,2025-12-09 17:48:39,2510.1,11103.0,205.0,18.0,Open 3D Engine (O3DE) is an Apache 2.0-licensed multi-platform 3D engine that enables developers and content creators..,,,329.0,29,True,1.0,,,,,,,,,,,,,,,
13,OGRE,OGRECave/ogre,[],render,https://www.ogre3d.org/,https://github.com/OGRECave/ogre,MIT,2015-11-29 15:57:03,2026-01-20 00:19:33,2026-01-20 00:19:32,13195.0,118.0,1020.0,150.0,2597.0,148.0,789.0,4470.0,2026-01-18 13:57:31,14.5.1,3738.0,34.0,85.0,"scene-oriented, flexible 3D engine (C++, Python, C#, Java).",,,341.0,28,True,2.0,,,,,,,,,,,,,,,
14,Bullet Physics SDK,bulletphysics/bullet3,[],physics,http://bulletphysics.org/,https://github.com/bulletphysics/bullet3,zlib,2011-04-12 18:45:08,2025-10-22 02:13:14,2025-10-22 02:13:14,9405.0,,2937.0,403.0,1936.0,253.0,1792.0,14177.0,2022-04-24 23:54:27,3.25,5579.0,46.0,11.0,"Bullet Physics SDK: real-time collision detection and multi-physics simulation for VR, games, visual effects,..",21.0,21.0,311.0,27,True,1.0,,,,,1.0,,,,,,,,,,
15,NVIDIA Isaac Sim Isaac Lab,isaac-sim/IsaacLab,[],ml,https://isaac-sim.github.io/IsaacLab,https://github.com/isaac-sim/IsaacLab,BSD-3-Clause,2022-11-16 23:55:13,2026-01-21 02:21:54,2026-01-21 01:09:24,1534.0,132.0,2885.0,59.0,1393.0,305.0,1873.0,6113.0,2025-12-04 22:26:35,2.3.1,,,19.0,Unified framework for robot learning built on NVIDIA Isaac Sim.,,,194.0,27,True,1.0,,,,,,,,,,,,,,,
16,Project CHRONO,projectchrono/chrono,,physics,https://projectchrono.org,https://github.com/projectchrono/chrono,BSD 3-Clause,2013-09-03 15:34:23,2026-01-20 18:27:31,2026-01-20 13:31:14,18873.0,265.0,544.0,111.0,314.0,67.0,285.0,2690.0,2025-06-28 16:26:10,8.1.0,9083.0,159.0,6.0,High-performance C++ library for multiphysics and multibody dynamics simulations.,,,137.0,27,True,1.0,,,,,,,,,,,,,,,
17,Webots,cyberbotics/webots,,robotics,https://www.cyberbotics.com/,https://github.com/cyberbotics/webots,Apache-2.0,2018-11-05 14:09:10,2026-01-20 23:17:04,2025-11-27 17:32:29,15730.0,2.0,1874.0,74.0,4668.0,239.0,1656.0,4050.0,2025-02-04 12:36:33,R2025a,1793624.0,21101.0,17.0,Webots Robot Simulator.,,,141.0,26,True,1.0,,,,,,,,,,,,,,,
18,Wren (Webots),cyberbotics/webots,[],render,https://cyberbotics.com/,https://github.com/cyberbotics/webots,Apache-2.0,2018-11-05 14:09:10,2026-01-20 23:17:04,2025-11-27 17:32:29,15730.0,2.0,1874.0,74.0,4668.0,239.0,1656.0,4050.0,2025-02-04 12:36:33,R2025a,1793636.0,21101.0,17.0,Webots Robot Simulator.,,,141.0,26,True,2.0,,,,,,,,,,,,,,,
19,BRAX,google/brax,,physics,https://github.com/google/brax,https://github.com/google/brax,Apache-2,2021-06-02 21:45:19,2026-01-14 15:02:37,2026-01-14 15:01:37,386.0,21.0,319.0,31.0,112.0,87.0,321.0,3031.0,2025-12-16 20:54:57,0.14.0,,,35.0,Massively parallel rigidbody physics simulation on accelerator hardware.,551.0,551.0,51.0,26,True,2.0,,,,,,,,,,,,,,,
20,Avian 3D,Jondolf/avian,,physics,https://crates.io/crates/avian3d,https://github.com/avianphysics/avian,Apache-2.0,2022-05-29 11:28:38,2026-01-18 15:31:13,2026-01-18 14:40:13,1118.0,16.0,206.0,14.0,524.0,148.0,217.0,2700.0,2026-01-17 01:08:11,0.5.0,,,15.0,ECS-driven 2D and 3D physics engine for the Bevy game engine.,355.0,355.0,72.0,26,True,2.0,,,,,,avianphysics/avian,,,,,,,,,
21,AI2-thor,allenai/ai2thor,,ml,https://ai2thor.allenai.org/,https://github.com/allenai/ai2thor,Apache-2.0,2017-10-17 18:00:39,2025-11-04 06:09:29,2025-05-29 18:14:02,7768.0,,260.0,62.0,598.0,274.0,375.0,1637.0,2022-12-13 23:25:15,5.0.0,,,48.0,An open-source platform for Visual AI.,393.0,393.0,51.0,25,True,2.0,,,,,,,,,,,,,,,
22,PyRender,mmatl/pyrender,,render,http://pyrender.readthedocs.io/,https://github.com/mmatl/pyrender,MIT,2019-01-20 00:11:18,2025-02-07 06:54:10,2022-04-30 19:40:43,255.0,,245.0,19.0,65.0,167.0,75.0,1458.0,,,,190883.0,,Easy-to-use glTF 2.0-compliant OpenGL renderer for visualization of 3D scenes.,3123.0,3123.0,23.0,25,True,3.0,pyrender,https://pypi.org/project/pyrender,190883.0,,,,,,,,,,,,
23,DART,dartsim/dart,[],physics,http://dartsim.github.io/,https://github.com/dartsim/dart,BSD-2-Clause,2011-09-19 21:53:51,2026-01-21 10:21:06,2026-01-21 06:23:13,6595.0,397.0,286.0,53.0,1731.0,2.0,679.0,1044.0,2026-01-07 06:09:32,6.16.4,,,66.0,"C++20 physics engine for robotics and animation with collision, constraints, and Python bindings.",9.0,9.0,74.0,25,True,2.0,,,,,,,,,,,,,,,
24,ESMINI,esmini/esmini,,auto,https://github.com/esmini/esmini,https://github.com/esmini/esmini,MPL-2,2019-05-03 07:49:16,2026-01-21 09:51:51,2026-01-08 08:48:30,3679.0,85.0,246.0,26.0,156.0,191.0,418.0,891.0,2026-01-08 09:25:32,2.57.2,32750.0,606.0,100.0,a basic OpenSCENARIO player.,,,89.0,25,True,2.0,,,,,,,,,,,,,,,
25,Vulkan,KhronosGroup/Vulkan-Hpp,[],render,https://www.khronos.org/,https://github.com/KhronosGroup/Vulkan-Hpp,Apache-2.0,2016-06-16 12:51:55,2026-01-20 12:47:02,2026-01-20 12:47:02,2386.0,80.0,338.0,109.0,1763.0,14.0,674.0,3595.0,2026-01-19 13:13:02,1.4.339,,,100.0,Open-Source Vulkan C++ API.,,,100.0,24,True,3.0,,,,,,,,,,,,,,,
26,OpenGL,KhronosGroup/Vulkan-Hpp,[],render,https://www.khronos.org/,https://github.com/KhronosGroup/Vulkan-Hpp,Apache-2.0,2016-06-16 12:51:55,2026-01-20 12:47:02,2026-01-20 12:47:02,2386.0,80.0,338.0,109.0,1763.0,14.0,674.0,3595.0,2026-01-19 13:13:02,1.4.339,,,100.0,Open-Source Vulkan C++ API.,,,100.0,24,True,3.0,,,,,,,,,,,,,,,
27,HighwayEnv,Farama-Foundation/HighwayEnv,,others,https://highway-env.farama.org/,https://github.com/Farama-Foundation/HighwayEnv,MIT,2017-11-15 15:38:46,2025-10-18 14:17:22,2025-10-18 14:12:50,1415.0,,806.0,27.0,116.0,75.0,407.0,3152.0,2025-10-18 14:15:47,1.10.2,,4742.0,17.0,A minimalist environment for decision-making in autonomous driving.,,,46.0,24,True,1.0,highway-env,https://pypi.org/project/highway-env,4742.0,,1.0,,,,,,,,,,
28,Metaworld,Farama-Foundation/Metaworld,,ml,https://metaworld.farama.org/,https://github.com/Farama-Foundation/Metaworld,MIT,2019-09-09 19:00:02,2026-01-20 16:15:11,2026-01-20 16:14:09,962.0,5.0,308.0,26.0,319.0,2.0,241.0,1716.0,2025-06-14 01:43:48,3.0.0,,9629.0,2.0,Collections of robotics environments geared towards benchmarking multi-task and meta reinforcement learning.,,,41.0,24,True,2.0,metaworld,https://pypi.org/project/metaworld,9629.0,,,,,,,,,,,,
29,IR-SIM,hanruihua/ir-sim,,flatsim,https://ir-sim.readthedocs.io/en,https://github.com/hanruihua/ir-sim,MIT,2022-05-30 03:51:40,2026-01-19 22:36:37,2026-01-14 01:35:44,1471.0,55.0,127.0,11.0,153.0,5.0,36.0,985.0,2026-01-05 05:32:20,2.8.2,,1686.0,47.0,"A Python-based lightweight robot simulator designed for navigation, control, and reinforcement learning.",13.0,13.0,11.0,24,True,1.0,ir-sim,https://pypi.org/project/ir-sim,1686.0,,,,,,,,,,,,
30,Gymnasium Robotics,Farama-Foundation/Gymnasium-Robotics,,ml,https://robotics.farama.org/,https://github.com/Farama-Foundation/Gymnasium-Robotics,MIT,2021-10-25 18:10:57,2026-01-20 11:01:06,2026-01-02 21:39:19,461.0,2.0,129.0,14.0,214.0,17.0,66.0,842.0,2026-01-02 21:49:36,1.4.2,,10638.0,15.0,A collection of robotics simulation environments for reinforcement learning.,322.0,322.0,35.0,24,True,2.0,gymnasium-robotics,https://pypi.org/project/gymnasium-robotics,10638.0,,,,,,,,,,,,
31,JSBSim,JSBSim-Team/jsbsim,[],physics,https://github.com/JSBSim-Team/jsbsim,https://github.com/JSBSim-Team/jsbsim,LGPL-2.1,2017-12-17 20:18:32,2026-01-16 12:55:59,2026-01-16 12:55:59,5991.0,10.0,520.0,58.0,443.0,40.0,323.0,1860.0,2025-06-07 19:39:51,1.2.3,33539.0,486.0,20.0,An open source flight dynamics & control software library.,,,71.0,23,True,2.0,,,,,1.0,,,,,,,,,,
32,AWSim,tier4/AWSIM,,auto,https://github.com/tier4/AWSIM,https://github.com/tier4/AWSIM,apache-2,2022-10-14 00:48:24,2025-12-06 15:47:43,2025-12-06 15:47:08,1445.0,19.0,105.0,61.0,340.0,19.0,105.0,668.0,2025-10-31 07:06:14,2.0.1,74466.0,1909.0,12.0,Open sourced digital twin simulator for Autoware.,,,33.0,23,True,3.0,,,,,,,,,,,,,,,
33,Colosseum,CodexLabsLLC/Colosseum,,aerial,https://codexlabsllc.github.io/Colosseum/,https://github.com/CodexLabsLLC/Colosseum,MIT,2022-07-23 10:32:41,2025-12-08 14:09:28,2025-12-08 14:09:27,3717.0,8.0,167.0,23.0,46.0,61.0,26.0,588.0,2025-08-08 18:22:02,2.3.0,18732.0,492.0,6.0,Open source simulator for autonomous robotics built on Unreal Engine with support for Unity.,,,255.0,23,True,1.0,,,,,,,,,,,,,,,
34,Basilisk,AVSLab/basilisk,,space,https://github.com/AVSLab/basilisk,https://github.com/AVSLab/basilisk,ISC,2022-12-13 01:59:21,2026-01-21 07:05:16,2026-01-20 05:11:59,12471.0,251.0,93.0,9.0,519.0,98.0,342.0,274.0,2025-08-30 15:57:26,2.8.0,,,10.0,Astrodynamics simulation framework.,,,119.0,23,True,1.0,,,,,,,,,,,,,,,
35,Newton (Physics),newton-physics/newton,,robotics,https://newton-physics.github.io/newton/,https://github.com/newton-physics/newton,Apache-2.0,2025-04-22 04:12:07,2026-01-21 09:42:53,2026-01-21 09:09:28,1155.0,226.0,225.0,32.0,699.0,227.0,458.0,2393.0,,,,,,"An open-source, GPU-accelerated physics simulation engine built upon NVIDIA Warp, specifically targeting roboticists..",,,39.0,22,True,2.0,,,,,,,,,,,,,,,
36,Gazebo,gazebosim/gz-sim,,robotics,https://gazebosim.org/home,https://github.com/gazebosim/gz-sim,Apache-2.0,2020-04-15 09:17:50,2026-01-21 09:11:37,2026-01-20 21:32:06,7404.0,29.0,359.0,18.0,2229.0,457.0,595.0,1174.0,2025-10-14 04:14:45,gz-sim10_10.0.0,,,7.0,Open source robotics simulator. The latest version of Gazebo.,,,168.0,22,True,2.0,,,,https://gazebosim.org/api/sim/9/,,,,,,,,,,,
37,jaxsim,ami-iit/jaxsim,,ml,https://jaxsim.readthedocs.io,https://github.com/gbionics/jaxsim,BSD-3-Clause,2022-01-31 16:44:28,2026-01-20 09:31:33,2026-01-20 09:02:15,2289.0,65.0,19.0,16.0,419.0,13.0,65.0,168.0,2025-12-10 17:02:35,0.8.2,,3042.0,13.0,A differentiable physics engine and multibody dynamics library for control and robot learning.,3.0,3.0,16.0,22,True,2.0,jaxsim,https://pypi.org/project/jaxsim,2428.0,,,gbionics/jaxsim,conda-forge/jaxsim,https://anaconda.org/conda-forge/jaxsim,2025-12-15 13:32:17.756,14142.0,,,,,
38,SVL Simulator,lgsvl/simulator,,auto,https://github.com/lgsvl/simulator,https://github.com/lgsvl/simulator,,2018-07-02 22:07:26,2023-04-04 21:17:55,2022-01-19 23:09:19,2067.0,,772.0,84.0,41.0,614.0,1490.0,2413.0,2021-10-04 19:40:16,2021.3,98055.0,1153.0,32.0,A ROS/ROS2 Multi-robot Simulator for Autonomous Vehicles.,,,46.0,21,False,3.0,,,,,,,,,,,,,,,
39,mjlab,mujocolab/mjlab,,ml,https://github.com/mujocolab/mjlab,https://github.com/mujocolab/mjlab,Apache-2,2025-06-10 02:34:09,2026-01-21 04:04:17,2026-01-20 17:23:19,631.0,481.0,168.0,10.0,334.0,11.0,139.0,1368.0,,,,717.0,1.0,"Isaac Lab API, powered by MuJoCo-Warp, for RL and robotics research.",,,23.0,21,True,2.0,mjlab,https://pypi.org/project/mjlab,717.0,https://github.com/mujocolab/mjlab/blob/main/README.md,,,,,,,,,,,
40,Gazebo Classic,gazebosim/gazebo-classic,,robotics,https://classic.gazebosim.org/,https://github.com/gazebosim/gazebo-classic,Apache-2,2020-04-19 04:26:21,2024-12-03 13:17:30,2024-12-03 13:13:52,32589.0,,507.0,30.0,337.0,1466.0,1588.0,1318.0,,,,,,"Gazebo classic. For the latest version, see https://github.com/gazebosim/gz-sim.",,,199.0,21,False,2.0,,,,,,,,,,,,,,,
41,MuJoCo Wrap,google-deepmind/mujoco_warp,[],physics,https://github.com/google-deepmind/mujoco_warp,https://github.com/google-deepmind/mujoco_warp,Apache-2.0,2025-03-17 22:35:01,2026-01-20 19:02:08,2026-01-20 15:33:46,1671.0,155.0,113.0,37.0,807.0,37.0,218.0,1007.0,2026-01-08 21:52:44,0.0.2,,,1.0,"GPU-optimized version of the MuJoCo physics simulator, designed for NVIDIA hardware.",,,34.0,21,True,2.0,,,,,,,,,,,,,,,
42,IGibson,StanfordVL/iGibson,,ml,https://svl.stanford.edu/igibson/,https://github.com/StanfordVL/iGibson,MIT,2019-05-21 21:45:23,2024-06-26 19:22:02,2023-02-19 08:26:34,4079.0,,162.0,42.0,36.0,127.0,214.0,790.0,2023-02-19 08:29:49,2.2.2,298.0,4.0,16.0,A Simulation Environment to train Robots in Large Realistic Interactive Scenes.,14.0,14.0,34.0,21,True,2.0,,,,,,,,,,,,,,,
43,Habitat Sim,facebookresearch/habitat-sim,,ml,https://aihabitat.org/,https://github.com/facebookresearch/habitat-sim,MIT,2019-02-04 23:14:28,2025-12-18 21:38:57,2025-04-24 22:53:07,1639.0,,496.0,77.0,1743.0,200.0,638.0,3471.0,2025-01-27 19:28:32,"0.3,3",,,28.0,"A flexible, high-performance 3D simulator for Embodied AI research.",,,62.0,20,True,2.0,,,,,,,,,,,,,,,
44,Simbody,simbody/simbody,[],physics,https://simtk.org/home/simbody,https://github.com/simbody/simbody,Apache-2.0,2013-08-16 00:21:53,2026-01-19 15:25:58,2026-01-17 18:58:23,5036.0,4.0,474.0,144.0,499.0,137.0,202.0,2492.0,2025-05-17 23:22:29,Simbody-3.8,,,11.0,High-performance C++ multibody dynamics/physics library for simulating articulated biomechanical and mechanical..,,,62.0,20,True,3.0,,,,,,,,,,,,,,,
45,ManiSkill,haosulab/ManiSkill,,ml,https://maniskill.ai/,https://github.com/haosulab/ManiSkill,Apache-2.0,2022-08-02 04:56:58,2026-01-04 22:35:09,2026-01-04 22:35:06,610.0,14.0,403.0,18.0,577.0,115.0,643.0,2484.0,2025-12-05 09:27:11,3.0.0b22,,,36.0,"SAPIEN Manipulation Skill Framework, an open source GPU parallelized robotics simulator and benchmark, led by Hillbot,..",,,63.0,20,True,2.0,,,,,,,,,,,,,,,
46,Roboschool,openai/roboschool,,robotics,https://blog.openai.com/roboschool/,https://github.com/openai/roboschool,mit,2017-05-15 22:17:09,2023-04-02 11:37:04,2019-10-10 01:01:07,367.0,,479.0,273.0,32.0,75.0,109.0,2164.0,,,,,,"DEPRECATED: Open-source software for robot simulation, integrated with OpenAI Gym.",193.0,193.0,9.0,20,False,2.0,,,,,,,,,,,,,,,
47,Virtual RobotX,osrf/vrx,,maritime,https://github.com/osrf/vrx,https://github.com/osrf/vrx,Apache-2.0,2020-05-04 20:29:12,2025-12-22 08:38:59,2025-11-26 15:13:58,2464.0,4.0,249.0,15.0,304.0,30.0,537.0,616.0,2025-11-26 14:36:35,3.1.0,,,19.0,Virtual RobotX (VRX) resources.,,,37.0,20,True,1.0,,,,,,,,,,,,,,,
48,pyrobosim,sea-bass/pyrobosim,[],flatsim,https://pyrobosim.readthedocs.io/,https://github.com/sea-bass/pyrobosim,MIT,2022-01-17 13:04:18,2026-01-10 16:20:14,2026-01-10 16:20:14,543.0,15.0,67.0,15.0,297.0,6.0,118.0,367.0,2026-01-01 14:52:14,4.3.3,,459.0,16.0,ROS 2 enabled 2D mobile robot simulator for behavior prototyping.,7.0,7.0,20.0,20,True,2.0,pyrobosim,https://pypi.org/project/pyrobosim,459.0,,,,,,,,,,,,
49,Self Driving Car,udacity/self-driving-car-sim,,auto,https://github.com/udacity/self-driving-car-sim,https://github.com/udacity/self-driving-car-sim,mit,2017-02-08 03:31:26,2022-02-24 12:49:52,2022-02-24 12:49:52,26.0,,1464.0,219.0,16.0,53.0,70.0,3976.0,2017-07-11 20:07:27,T3_v1.2,72040.0,692.0,11.0,A self-driving car simulator built with Unity.,,,8.0,19,False,3.0,,,,,,,,,,,,,,,
50,MuJoCo playground,google-deepmind/mujoco_playground/,,ml,https://playground.mujoco.org/,https://github.com/google-deepmind/mujoco_playground,Apache-2.0,2024-12-03 22:39:09,2026-01-13 21:02:41,2026-01-12 01:34:01,162.0,14.0,256.0,18.0,66.0,52.0,105.0,1700.0,2026-01-08 22:18:01,0.1.0,,,5.0,An open-source library for GPU-accelerated robot learning and sim-to-real transfer.,,,,19,True,2.0,,,,,,,,,,,,,,,
51,Astrobee,NASA/astrobee,,space,https://github.com/nasa/astrobee,https://github.com/nasa/astrobee,Apache-2.0,2017-08-29 23:16:13,2025-12-02 17:42:45,2025-12-02 17:42:45,553.0,1.0,347.0,61.0,620.0,14.0,194.0,1237.0,2024-07-19 22:29:17,0.19.1,,,23.0,NASA Astrobee Robot Software.,,,22.0,19,True,2.0,,,,,,,,,,,,,,,
52,Sapien,haosulab/SAPIEN,,ml,https://sapien.ucsd.edu/,https://github.com/haosulab/SAPIEN,,2020-03-16 01:11:40,2025-12-18 07:13:50,2025-12-17 11:10:27,1701.0,9.0,64.0,15.0,32.0,72.0,148.0,708.0,2025-12-18 03:40:25,nightly,2023.0,101.0,2.0,SAPIEN Embodied AI Platform.,229.0,229.0,18.0,19,True,2.0,,,,,,,,,,,,,,,
53,Jiminy,duburcqa/jiminy,,ml,https://github.com/duburcqa/jiminy,https://github.com/duburcqa/jiminy,MIT,2019-10-04 08:33:59,2025-09-05 07:35:57,2025-05-01 09:16:25,638.0,,28.0,3.0,751.0,36.0,92.0,283.0,2025-02-09 14:27:31,1.8.12,,2765.0,100.0,Jiminy: a fast and portable Python/C++ simulator of poly-articulated robots with OpenAI Gym interface for..,10.0,10.0,9.0,19,True,2.0,jiminy-py,https://pypi.org/project/jiminy-py,2765.0,,,,,,,,,,,,
54,PyFlyt,jjshoots/PyFlyt,,aerial,https://github.com/jjshoots/PyFlyt,https://github.com/jjshoots/PyFlyt,MIT,2022-05-27 15:44:46,2025-06-17 11:55:49,2025-06-17 11:55:49,1081.0,,40.0,4.0,35.0,13.0,47.0,210.0,2025-03-01 13:09:21,0.29.0,,1322.0,34.0,UAV Flight Simulator for Reinforcement Learning Research.,38.0,38.0,11.0,19,True,1.0,pyflyt,https://pypi.org/project/pyflyt,1322.0,,,,,,,,https://taijunjet.com/PyFlyt/index.html,,,,
55,RotorS,ethz-asl/rotors_simulator,[],aerial,https://github.com/ethz-asl/rotors_simulator,https://github.com/ethz-asl/rotors_simulator,mit,2014-03-18 15:02:10,2024-07-15 13:12:46,2021-07-06 12:37:20,1780.0,,685.0,94.0,339.0,161.0,220.0,1433.0,,,,,,RotorS is a UAV gazebo simulator.,,,49.0,18,True,2.0,,,,,,,,,,,,,,,
56,AutonomousVehicleControlBeginnersGuide,ShisatoYano/AutonomousVehicleControlBeginnersGuide,,flatsim,https://github.com/ShisatoYano/AutonomousVehicleControlBeginnersGuide,https://github.com/ShisatoYano/AutonomousVehicleControlBeginnersGuide,MIT,2022-07-01 14:00:16,2026-01-19 12:25:23,2026-01-19 12:25:16,1500.0,43.0,167.0,26.0,16.0,3.0,6.0,1135.0,,,,,,Python sample codes and documents about Autonomous vehicle control algorithm. This project can be used as a technical..,,,11.0,18,True,2.0,,,,,1.0,,,,,,,,,,
57,MetaDrive,metadriverse/metadrive/,,ml,https://metadriverse.github.io/metadrive-simulator/,https://github.com/metadriverse/metadrive,Apache-2.0,2021-08-28 08:42:42,2025-08-15 18:57:56,2025-05-12 06:21:55,822.0,,164.0,18.0,438.0,92.0,314.0,1092.0,2024-12-06 17:31:09,MetaDrive-0.4.3,65339.0,1256.0,12.0,MetaDrive: Lightweight driving simulator for everyone.,,,,18,True,3.0,,,,,,,,,,,,,,,
